country,year,NY.GDP.MKTP.KD,ST.INT.RCPT.CD,ST.INT.ARVL,SP.POP.TOTL,SL.UEM.TOTL.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS,FP.CPI.TOTL.ZG,PA.NUS.FCRF,IS.AIR.PSGR
North Macedonia,2014,9690853712.45803,298000000.0,425000.0,1917557,28.215,30.2952252615938,112.537928969299,-0.281705032928494,46.4371308333333,
North Macedonia,2013,9351477059.69398,270000000.0,400000.0,1922716,29.017,28.8080479626054,104.857229956305,2.78500056726118,46.3953416666667,
North Macedonia,2012,9085697011.49163,237000000.0,351000.0,1929821,31.096,28.9271763841244,112.214834702155,3.31605566687647,47.89025,
North Macedonia,2011,9127334379.6944,242000000.0,327000.0,1937398,31.502,26.9131339592319,113.19191013947,3.9047542206973,44.230825,
North Macedonia,2010,8918648175.61246,199000000.0,262000.0,1946298,33.135,24.4680948373642,97.8810691156562,1.50997522027621,46.4853916666667,
North Macedonia,2009,8628827362.55974,232000000.0,259000.0,1958782,32.351,25.7424835151053,87.1767537660809,-0.739633963061152,44.100575,86868.0
North Macedonia,2008,8659882989.55735,262000000.0,255000.0,1971493,33.93,27.9327050543518,111.570054713298,8.33189666968095,41.8676833333333,196420.0
North Macedonia,2007,8210598903.42197,219000000.0,230000.0,1982933,35.231,23.7126866171971,106.092966003288,2.25175798305457,44.7298166666667,234366.0
North Macedonia,2006,7711402289.66945,156000000.0,202000.0,1994287,36.392,21.408135228766,92.5516664675666,3.21362929606346,48.8017666666667,209255.0
North Macedonia,2005,7334620965.18469,116000000.0,197000.0,2005330,37.32,19.845548830107,85.8410034787176,0.525515950714282,49.2836833333333,191977.0
North Macedonia,2004,7003757263.7722,103000000.0,165000.0,2016186,37.161,21.045921092932,80.8704849956907,-0.448650206552038,49.4099333333333,210875.0
North Macedonia,2003,6691013307.97393,86000000.0,158000.0,2022725,36.69,17.9293173647346,71.0693204909674,0.85556212272423,54.3222583333333,200959.0
North Macedonia,2002,6545532200.7983,55000000.0,123000.0,2020157,31.94,20.8302234116196,71.5334846721143,,64.3497916666667,165735.0
North Macedonia,2001,6449202687.04079,49000000.0,99000.0,2034882,30.52,17.3554734085335,71.4782105684389,,68.0371333333333,315450.0
North Macedonia,2000,6653275727.54115,88000000.0,224000.0,2026350,32.2,21.8801026358759,80.1601473580914,,65.9038666666666,599012.0
Malta,2023,18139125340.4493,,,552747,3.11,19.8359809434331,232.46676505021,5.09396758978879,0.924839558470698,
Malta,2022,16984786096.0933,,,531113,2.921,25.1429935584168,243.415382342225,6.15375621933036,0.949623753156941,
Malta,2021,16289342191.4774,,,518150,3.394,23.972320237217,220.738701426547,1.49789217934731,0.84549413889045,597724.0
Malta,2020,14377204308.2371,,718000.0,515490,4.347,22.2044662292137,256.402967044059,0.638544956776647,0.875506396987998,549318.545
Malta,2019,14876818842.7753,,3519000.0,503912,3.616,20.9696312107855,233.070441902701,1.64206001768947,0.893276257067409,2382607.8
Malta,2018,14292992131.5295,,3232000.0,483903,3.658,19.653411285638,228.098550741999,1.15782362451512,0.846772667108111,2576898.0
Malta,2017,13334371305.7667,,2944000.0,467106,4.002,19.1596389927706,213.047878484397,1.36435448150708,0.885205508269372,1575125.0
Malta,2016,11803240820.1733,,2592000.0,454505,4.687,21.9405775854978,213.35939190737,0.642702771527302,0.903421436257263,1500824.0
Malta,2015,11340795032.9304,,2383000.0,444220,5.389,23.454682372101,207.19639824364,1.10054826378928,0.901296423367096,1583046.0
Malta,2014,10345449265.8102,,2162000.0,433481,5.725,15.9077736680181,181.300566828563,0.31030647218172,0.752728196932603,1588165.0
Malta,2013,9611949002.02343,,2013000.0,424810,6.106,17.0984675529208,187.431187125075,1.18028436366551,0.752945122701996,1603404.0
Malta,2012,9042989789.6957,,2007000.0,420028,6.197,19.2727714178449,199.21347305101,2.37582057760382,0.778338120416812,1535101.0
Malta,2011,8686613621.59962,,1916000.0,416268,6.378,17.5050827801586,192.02838351559,2.96298528192878,0.718413898653317,1673765.0
Malta,2010,8601291930.04735,,1815000.0,414508,6.847,21.8639444756364,178.232753529545,1.51563513618533,0.754308990105961,1699829.0
Malta,2009,8099347414.33544,,1608000.0,412477,6.889,21.235293879084,163.557248893882,2.08432746082342,0.716957702016136,1992900.0
Malta,2008,8213960297.78602,,1832000.0,409379,5.977,22.2303374997845,185.74934989812,4.25862171897073,0.679922680042729,1708268.0
Malta,2007,7867015005.86932,1185000000.0,1723000.0,406724,6.472,22.5226371194035,184.831344837496,1.2492192379763,0.311675,1674773.0
Malta,2006,7489779958.69415,966000000.0,1521000.0,405308,6.798,20.9085526257955,182.434091177607,2.77378006481472,0.340893885583333,1495333.0
Malta,2005,7318803721.13622,924000000.0,1484000.0,403834,6.923,26.794772718179,157.549373234767,,0.34577739225,1371865.0
Malta,2004,7113876329.33253,949000000.0,1428000.0,401268,7.317,23.5802860891065,155.889850843672,,0.344663179985486,1365223.0
Malta,2003,7085028943.37208,869000000.0,1512000.0,398582,7.488,23.0006697729508,154.57349026941,,0.377233333333333,1309119.0
Malta,2002,6832614316.2181,757000000.0,1483000.0,395969,6.902,17.5134742195037,162.525751873826,,0.43362033825,1398990.0
Malta,2001,6650321027.24492,704000000.0,1439000.0,393028,7.107,21.0589159670519,161.324371722227,,0.450041566666667,1340031.0
Malta,2000,6701025855.64465,731000000.0,1387000.0,390087,6.324,27.3201980364845,189.600620985965,,0.438149991666667,1364904.0
Netherlands,2023,917196719472.465,,,17877117,3.537,19.9597414384989,165.905457011481,3.8383935434281,0.924839558470698,
Netherlands,2022,916513359459.671,,,17700982,3.526,22.8632951641142,184.107484252682,10.0012078753473,0.949623753156941,
Netherlands,2021,872809729132.839,,,17533044,4.209,22.1938197521171,163.154842689698,2.67572008805385,0.84549413889045,19349165.526
Netherlands,2020,821260592382.701,10926200195.3125,7265000.0,17441500,3.82,21.3519779830807,152.233230409706,1.27246037789166,0.875506396987998,14748517.334
Netherlands,2019,854304699526.719,23723900390.625,20129000.0,17344874,3.379,21.7580356895369,160.676671884999,2.63369910249596,0.893276257067409,46358457.951
Netherlands,2018,835096710412.613,23919099609.375,18780000.0,17231624,3.832,20.4804432515785,163.559146573044,1.70349794744475,0.846772667108111,44417573.579144
Netherlands,2017,816650691531.918,21844699218.75,17924000.0,17131296,4.837,20.2151929584837,159.646059656847,1.38145871407207,0.885205508269372,42763443.0
Netherlands,2016,794549918521.022,19421800781.25,15828000.0,17030314,6.007,19.7764432256049,150.96552921165,0.3166666666667,0.903421436257263,40078714.0
Netherlands,2015,775743675302.734,17558000000.0,15007000.0,16939923,6.872,22.1699860549934,160.325812564809,0.600248147278746,0.901296423367096,35687843.0
Netherlands,2014,759634819525.581,19669000000.0,13925000.0,16865008,7.419,17.7066341303839,151.715891056501,0.976035079699672,0.752728196932603,33956338.0
Netherlands,2013,747579281182.565,19429000000.0,12783000.0,16804432,7.241,18.3607360340882,150.651850226949,2.50689852657885,0.752945122701996,33455251.0
Netherlands,2012,747805361887.684,17675000000.0,11680000.0,16754962,5.821,18.5826577863124,149.393223058131,2.45554765291609,0.778338120416812,31672223.9759589
Netherlands,2011,755190192159.834,,11300000.0,16693074,4.977,19.9116480923396,141.757099325776,2.34107017751372,0.718413898653317,29959476.4043769
Netherlands,2010,742031413974.447,,10883000.0,16615394,4.991,20.0371060399178,130.081707935343,1.27530569556683,0.754308990105961,26979676.6296817
Netherlands,2009,732369119343.411,,9921000.0,16530388,4.352,20.5767305168581,115.109660363107,1.18977687021549,0.716957702016136,29108547.0
Netherlands,2008,760233900200.237,,10104000.0,16445593,3.658,22.2059299952863,130.152049980117,2.48650198289454,0.679922680042729,29601230.0
Netherlands,2007,744474740255.869,,11008000.0,16381696,4.153,23.2286138653607,129.798241740597,1.61385859802103,0.729672399984083,28857440.0
Netherlands,2006,716631413729.704,,10739000.0,16346101,5.007,20.9352721280667,127.195613539333,1.10150106517702,0.796432730949102,27454451.0
Netherlands,2005,692147558366.871,,10012000.0,16319868,5.872,20.3913422355285,122.255849523252,1.68813017869623,0.803800192161442,26132696.0
Netherlands,2004,678350164553.838,16495000000.0,9646000.0,16281779,4.646,20.2354145150337,116.958160026939,1.2636473918318,0.803921647747618,25595676.0
Netherlands,2003,664942855515.362,14603000000.0,9181000.0,16225302,3.593,20.4311120001709,111.30450319576,2.09199838997654,0.88404792718493,23454932.0
Netherlands,2002,664292962005.237,11745000000.0,9595000.0,16148929,2.554,20.9657566797441,112.750024358671,3.28753104712771,1.05755899623965,22931166.0
Netherlands,2001,662664228363.74,11147000000.0,9500000.0,16046180,2.119,22.6044175168395,119.47546387654,4.15584127195613,1.11653308564462,20072980.0
Netherlands,2000,647616371669.345,11285000000.0,10003000.0,15925513,2.725,22.4588724676077,125.667030082421,2.36052233801948,1.08270508132602,20898713.0
Norway,2023,434810705801.472,,,5519594,3.572,24.2545661042046,80.3638456401269,5.51784987104656,10.5633333333333,
Norway,2022,434497344228.607,,,5457127,3.231,21.1777624084125,82.6094798361389,5.76412317852275,9.61416666666667,
Norway,2021,420836044191.958,,,5408320,4.359,25.0880506650083,71.2227137759599,3.48388055266683,8.59,
Norway,2020,405005642242.722,2196000000.0,1397000.0,5379475,4.424,31.3521157276673,65.3539790413323,1.28658490707998,9.41583333333334,
Norway,2019,410249333418.695,7040000000.0,5879000.0,5347896,3.684,29.611444403947,70.8958205272987,2.16773003305404,8.8,
Norway,2018,405690399924.369,7280000000.0,5688000.0,5311916,3.801,27.7268430380858,70.0031957894984,2.76483134528787,8.1325,
Norway,2017,402355151331.034,6565000000.0,6252000.0,5276968,4.164,27.5528323979124,69.1087817621061,1.87510059552554,8.27166666666666,
Norway,2016,392680500171.757,6285000000.0,5960000.0,5234519,4.68,27.7264215581661,69.1168423974699,3.55,8.4,
Norway,2015,388159512245.53,6370000000.0,5361000.0,5188607,4.296,26.9188414862645,70.431856540017,2.17113665389527,8.06416666666667,
Norway,2014,381081533571.259,7503000000.0,4855000.0,5137232,3.486,27.2099921057026,69.1373772209037,2.0417028670721,6.30166666666667,
Norway,2013,373433130118.312,7175000000.0,4778000.0,5079623,3.425,27.3276198211521,67.9727925936832,2.12048620353118,5.875,
Norway,2012,369676511271.49,6784000000.0,4538000.0,5018573,3.129,25.8720343590957,68.4985528389766,0.696864111498301,5.8175,
Norway,2011,359894719457.521,6565000000.0,4963000.0,4953088,3.196,25.4459810194492,69.5987336334833,1.28495158809154,5.60460730676328,
Norway,2010,355959036888.204,5299000000.0,4767000.0,4889252,3.527,24.9886867450873,68.2395193584281,2.41890639481001,6.04416666666666,
Norway,2009,353179332378.308,4949000000.0,4346000.0,4828726,3.1,24.2956955575084,67.4643154601855,2.19738586853574,6.28833333333333,
Norway,2008,360167903328.752,5702000000.0,4347000.0,4768212,2.521,25.7831499903704,74.7852799340995,3.75393081761005,5.64,
Norway,2007,358440508444.307,5322000000.0,4377000.0,4709153,2.493,27.0747410995969,71.9420263082298,0.712589073634204,5.86166666666666,
Norway,2006,348291164569.533,4289000000.0,4070000.0,4660677,3.397,23.929297473876,71.6599299465003,2.32934980757543,6.41333333333333,
Norway,2005,339924026052.237,4243000000.0,3824000.0,4623291,4.381,22.4223186651023,70.4694504909023,1.53213367609255,6.4425,
Norway,2004,331035320834.205,3531000000.0,3628000.0,4591910,4.256,21.5094822895293,68.671953774992,0.454498502220837,6.74083333333333,12277222.0
Norway,2003,318258551154.607,2989000000.0,3269000.0,4564855,4.221,19.4284817082745,66.3207509412935,2.48782553461784,7.08021666666667,12805757.0
Norway,2002,315279446147.563,2581000000.0,3111000.0,4538159,4.022,20.3302123524354,67.5170140875686,1.28672528415183,7.98377883333333,13699204.0
Norway,2001,310995308438.91,2380000000.0,3073000.0,4513751,3.738,20.55022378133,73.1583039085777,3.00419703998237,8.99165416666667,14556181.0
Norway,2000,304696827580.115,2521000000.0,3104000.0,4490967,3.458,21.8180384485916,74.3125187193698,3.08550609131276,8.80184166666667,15182305.0
Poland,2023,638740867489.057,,,36687353,2.743,17.6684506133329,110.024935041815,11.5289127961105,4.20366666666667,
Poland,2022,637150470884.733,,,36821749,2.811,22.059467565345,123.021332860345,14.4294507575758,4.45775833333333,
Poland,2021,605337233054.782,,,36981559,3.268,21.8106734577786,110.874283021945,5.05502704719269,3.86191666666667,3676185.0
Poland,2020,566120997479.772,8379000000.0,,37515748,3.155,18.8394051569485,99.2590912303436,3.37446972618589,3.89974166666667,2686258.0
Poland,2019,577884228677.544,15712000000.0,88515000.0,37965475,3.267,20.7076794491101,101.581033817373,2.22747880938301,3.839375,10225516.0
Poland,2018,552573816155.989,15569000000.0,85946000.0,37974750,3.835,21.443880969665,102.442462168005,1.81295156542687,3.61171666666667,9277538.0
Poland,2017,520089746650.75,13925000000.0,83804000.0,37974826,4.867,19.9081446848915,100.56589524628,2.07593553673849,3.77933333333333,7376512.0
Poland,2016,494605411858.337,11922000000.0,80476000.0,37970087,6.141,20.0873009067718,96.8659028060623,-0.664767331433944,3.94278333333334,5497163.0
Poland,2015,480054118583.367,11164000000.0,77743000.0,37986412,7.475,20.8016958781231,92.2554272741942,-0.874125874125848,3.7695,4448883.0
Poland,2014,459682079851.439,12691000000.0,73750000.0,38011735,8.971,20.8272789201168,92.0340197113178,0.0538213132399892,3.15454166666667,5038745.42598332
Poland,2013,442340098156.254,12242000000.0,72310000.0,38040196,10.293,19.1280449978263,90.4175072415629,0.991982606332409,3.16061666666667,5002975.74866764
Poland,2012,439333996551.267,11704000000.0,67390000.0,38063164,10.031,20.8019518666142,88.8299033066583,3.56037151702789,3.25654166666667,4909100.39206908
Poland,2011,432791139408.41,11471000000.0,60745000.0,38063255,9.576,22.3450463094694,86.9236892837618,4.23940149625938,2.96284777777778,4448727.0598285
Poland,2010,411181642127.603,9875000000.0,58340000.0,38042794,9.578,20.8586688863455,82.2258523219922,2.58069370250543,3.0153,4099082.0
Poland,2009,398551823849.317,9888000000.0,53840000.0,38151603,8.131,20.7579141114998,74.9685965264269,3.79539242483405,3.12014166666667,4279072.0
Poland,2008,388394800371.402,12897000000.0,59935000.0,38125759,7.069,24.7561450970576,80.5746815569207,4.16497193524764,2.40924166666667,4634676.0
Poland,2007,372083512402.176,11729000000.0,66208000.0,38120560,9.551,25.4186459060222,80.745399056691,2.45874312385402,2.76795,4269655.0
Poland,2006,348521872927.444,8153000000.0,65115000.0,38141267,13.794,21.9561662978922,77.7008035402352,1.28469394366408,3.10315833333333,3625982.0
Poland,2005,328168510412.522,7161000000.0,64606000.0,38165445,17.592,20.1073600639489,70.3114790902584,2.18379872390258,3.23548333333333,3553680.0
Poland,2004,317805438387.054,6521000000.0,61918000.0,38182222,18.822,20.4890653221513,70.9815765694162,3.38264681884692,3.65764166666667,3493094.0
Poland,2003,302410346199.761,4733000000.0,52130000.0,38204570,19.899,18.9111542221715,69.2134479841788,0.682701375787675,3.889075,3252222.0
Poland,2002,292117946677.278,4971000000.0,50735000.0,38230364,20.211,18.5444793558839,60.7967990573911,1.90528215048056,4.08003333333333,2845919.0
Poland,2001,286667833930.23,5121000000.0,61431000.0,38248076,18.435,20.6408974856903,57.8785312712895,5.40833545566148,4.0939,2670283.0
Poland,2000,283174187558.032,6128000000.0,84515000.0,38258629,14.928,24.6999676719407,60.6107209423297,9.90017538843064,4.346075,2340919.0
Portugal,2023,236012868833.62,,,10578174,6.509,20.4780928816205,93.8637906963574,4.3112819189868,0.924839558470698,
Portugal,2022,230002605108.707,,,10434332,6.011,21.3735178930078,101.364147310434,7.83269124233322,0.949623753156941,
Portugal,2021,214984152369.519,,,10361831,6.577,20.9347674224953,85.8735452148975,1.26565719069041,0.84549413889045,8056494.578
Portugal,2020,203663018608.844,10522000000.0,4208000.0,10297081,6.801,19.4185791809348,76.5086407209215,-0.0124383299575331,0.875506396987998,6219531.061
Portugal,2019,221866334950.967,24592000000.0,17283000.0,10286263,6.464,18.76826598288,86.7709889083586,0.338178410046057,0.893276257067409,22047878.978
Portugal,2018,215937375270.068,24366000000.0,16186000.0,10283822,6.994,18.5247214985093,86.7356954918399,0.99371568346828,0.846772667108111,17367956.0
Portugal,2017,209757331835.433,21586000000.0,15432000.0,10300300,8.869,17.44628649988,84.8077923069539,1.36861411643479,0.885205508269372,15937325.0
Portugal,2016,203027536337.45,17347000000.0,13359000.0,10325452,11.068,16.0283624571119,79.5223464844001,0.607397074641636,0.903421436257263,13105120.0
Portugal,2015,199038523119.639,16007000000.0,11723000.0,10358076,12.447,15.9379888733382,80.6346756266443,0.487938623904796,0.901296423367096,12706909.0
Portugal,2014,195923731498.315,17577000000.0,10497000.0,10401062,13.897,15.3444039472278,80.220669072079,-0.278153367467495,0.752728196932603,12635439.0
Portugal,2013,194481859683.304,16080000000.0,9177000.0,10457295,16.188,14.6835299275763,78.0305056874282,0.2744166666667,0.752945122701996,11860998.0
Portugal,2012,196414790539.634,14578000000.0,7503000.0,10514844,15.531,15.7536608050077,75.9411067187813,2.77333854051582,0.778338120416812,11338080.0
Portugal,2011,204707283316.895,14911000000.0,7264000.0,10557560,12.682,18.6613799007397,73.0075756700531,3.65301100430728,0.718413898653317,11014639.0
Portugal,2010,208276152360.894,12984000000.0,6756000.0,10573100,10.771,21.1994526798182,67.6892401927983,1.40257289895369,0.754308990105961,10428173.5126738
Portugal,2009,204718906429.724,12357000000.0,6439000.0,10568247,9.432,20.8425074783613,61.4926935267759,-0.835530021504154,0.716957702016136,9903771.0
Portugal,2008,211316368842.188,14081000000.0,6962000.0,10558177,7.553,23.5794931626439,72.0757429221604,2.5885065765796,0.679922680042729,11171020.0
Portugal,2007,210643893808.226,12945000000.0,6788000.0,10542964,7.965,23.0998862393828,69.9461175817991,2.45396528138742,0.729672399984083,10320040.0
Portugal,2006,205493047483.185,10487000000.0,11282000.0,10522288,7.649,22.9256733300806,68.5470531182009,3.1076654587105,0.796432730949102,9440930.0
Portugal,2005,202207110514.895,9038000000.0,10612000.0,10503330,7.582,23.3586139281485,62.944504560452,2.27716394887834,0.803800192161442,10139655.0
Portugal,2004,200638423882.959,8902000000.0,10639000.0,10483861,6.319,23.8243238411168,63.2045936670279,2.36536204097302,0.803921647747618,9052471.0
Portugal,2003,197112600778.479,7687000000.0,11707000.0,10458821,6.132,23.1147053583821,61.1389474883653,3.21899090682895,0.88404792718493,7590259.0
Portugal,2002,198964002686.146,6643000000.0,11644000.0,10419631,4.497,25.9043294973227,62.3082594169772,3.60034658290913,1.05755899623965,6795580.0
Portugal,2001,197441874355.986,6264000000.0,12167000.0,10362722,3.829,28.1574917811274,65.0919551771122,4.36990330551794,1.11653308564462,6650492.0
Portugal,2000,193677420326.402,6029000000.0,12097000.0,10289898,3.806,28.7766387963597,67.4529979863247,2.85303039287157,1.08270508132602,6721365.0
Romania,2023,236318495899.176,,,19059479,5.589,25.7736168430604,83.0900673956751,10.3971874764996,4.57429166666667,
Romania,2022,230770154206.928,,,19048502,5.614,26.9666630681205,93.6215624887545,13.7954887432521,4.688475,
Romania,2021,221968423307.804,,,19122059,5.59,26.2841730432192,86.6133494279219,5.05232876096582,4.16041666666666,2719206.0
Romania,2020,210305491425.986,1611000000.0,5023000.0,19265250,5.035,24.1959598343127,77.923643460062,2.63107311184746,4.24399166666667,1786407.0
Romania,2019,218327690029.17,4240000000.0,12815000.0,19371648,3.912,24.252537482587,84.3677121619338,3.82785432599435,4.237925,5630289.0
Romania,2018,210085482250.697,3879000000.0,11720000.0,19473970,4.187,22.8848270580746,86.4911990211536,4.62548443137774,3.94161666666667,4908235.0
Romania,2017,197967999561.02,3553000000.0,10926000.0,19588715,4.927,23.9867377562262,87.1560645667801,1.33902121104398,4.05249166666666,4423249.0
Romania,2016,182972525962.275,2474000000.0,10223000.0,19702267,5.901,23.6646873522112,85.8925282906884,-1.54479666813903,4.05918333333333,3686938.0
Romania,2015,177885131240.315,2229000000.0,9331000.0,19815616,6.812,25.4960152893431,83.5205767017155,-0.594156437495146,4.00566666666666,3634598.0
Romania,2014,172441103432.375,2388000000.0,8442000.0,19908979,6.802,25.2257196462876,83.3751429575201,1.06830987684295,3.349175,3067724.4
Romania,2013,165624017079.639,2307000000.0,8019000.0,19983693,7.096,25.2514905784046,81.3976131747183,3.98471235548128,3.32791666666667,3087143.0
Romania,2012,165163587446.019,1904000000.0,7937000.0,20058035,6.794,26.722226631147,76.5943239913672,3.33492267693444,3.4682,3593312.0
Romania,2011,162078238594.701,2016000000.0,7611000.0,20147528,7.177,27.809701397226,76.271356441629,5.78925328815879,3.04860833333333,3659209.0
Romania,2010,155105339843.99,1631000000.0,7498000.0,20246871,6.959,27.1890794202952,69.9549354932718,6.09141668601892,3.1779,3733253.0
Romania,2009,161409698529.133,1688000000.0,7575000.0,20367487,6.859,27.2026687279957,58.4700583666529,5.58742004264392,3.049325,3268022.0
Romania,2008,170834114652.888,2626000000.0,8862000.0,20537875,5.787,33.0936844355478,65.1752009979412,7.85080255714483,2.51885833333333,3253417.0
Romania,2007,156287689281.09,2073000000.0,7722000.0,20882982,6.413,31.3370187913254,63.5051566734658,4.83732928313988,2.43825,3003872.0
Romania,2006,145744791283.304,1675000000.0,6037000.0,21193760,7.27,27.4669698502695,61.6836259265159,6.55851412276983,2.80898333333333,2047466.0
Romania,2005,134912890211.095,1324000000.0,5839000.0,21319685,7.174,22.9306854622381,59.3605494490555,9.01491283343835,2.91365316666667,1707714.0
Romania,2004,128895841498.556,607000000.0,6600000.0,21451748,7.719,24.2165645026754,60.6264786669408,11.8743635936399,3.26365683333333,1337781.0
Romania,2003,116723756275.208,523000000.0,5595000.0,21574326,6.95,23.1953192411743,56.1795270470243,15.2734889936255,3.32000708333333,1255313.0
Romania,2002,114053593614.452,400000000.0,4794000.0,21730496,8.112,22.1726981083131,53.7102478139376,22.5398862605386,3.305543,959487.0
Romania,2001,107900062083.039,419000000.0,4938000.0,22131970,6.561,22.7560110876947,51.9285910211481,34.4770123493528,2.90607916666667,1137305.0
Romania,2000,102548872691.521,394000000.0,5264000.0,22442971,6.969,19.6695811091698,48.5213253850786,,2.17087208333333,1218102.0
Serbia,2023,54380001764.6988,,,6623183,8.268,24.615505106431,114.493948658228,12.3719043552519,108.402691666667,
Serbia,2022,52365263375.3114,,,6664449,8.439,26.3897108714517,131.93764235858,11.9815117344702,111.662183333333,
Serbia,2021,51022858874.9258,,,6834326,9.843,24.9450929619478,112.342298324945,4.08510285335106,99.3959416666667,1276465.0
Serbia,2020,47265683024.0045,1422000000.0,446000.0,6899126,9.011,24.0974936172696,100.324460810129,1.57553290083412,103.163291666667,795228.0
Serbia,2019,47719025212.1981,2000000000.0,1847000.0,6945235,10.395,24.9266250234247,107.577309546092,1.84922984511088,105.249558333333,2469081.0
Serbia,2018,45555064902.5834,1941000000.0,1711000.0,6982604,12.733,22.4992604945944,105.563713028559,1.95984076293799,100.175075,2262703.0
Serbia,2017,43531149259.9687,1706000000.0,1497000.0,7020858,13.477,19.7183969139317,102.740445166934,3.13106248590118,107.75885,2442731.0
Serbia,2016,42526090284.3724,1461000000.0,1281000.0,7058322,15.257,18.1669241245312,97.6906940431804,1.12231397417765,111.27785,2486009.0
Serbia,2015,41297410634.9586,1322000000.0,1132000.0,7095383,17.66,18.5143098449514,93.5281477663237,1.39235822000189,108.811425,2427047.0
Serbia,2014,40769149069.4923,1352000000.0,1029000.0,7131787,19.223,16.4778532272023,88.3815023270446,2.08244793880153,88.4053083333333,2187144.0
Serbia,2013,41518250511.0447,1221000000.0,922000.0,7166553,22.154,17.1235575159888,84.3322563766638,7.69426362896662,85.1588416666667,1241352.0
Serbia,2012,41331605757.0618,1080000000.0,810000.0,7201497,24.0,18.8103783793047,82.0766814348254,7.3303858959664,87.9588083333333,1240709.0
Serbia,2011,41515918179.0189,1149000000.0,764000.0,7236519,22.959,18.149940401775,75.7493613069523,11.1373976342129,73.3554333333333,1149102.0
Serbia,2010,41493398683.1048,950000000.0,683000.0,7291436,19.204,17.3241841893613,73.7088615865295,6.14255360247247,77.7228416666667,985072.0
Serbia,2009,40835549150.1437,986000000.0,645000.0,7320807,16.116,18.554576515854,63.5017226157541,8.11695092238082,67.6049333333333,926618.0
Serbia,2008,42160489092.4557,1114000000.0,646000.0,7350222,13.67,25.9133962645148,75.7432462868839,12.410986775178,55.72925,1135322.0
Serbia,2007,40091414194.7181,1018000000.0,696000.0,7381579,18.06,24.898939060219,72.7165875771534,,58.4495666666667,1118404.0
Serbia,2006,37179489901.5517,416000000.0,469000.0,7411569,20.85,21.7288994079008,75.529235364472,,67.155125,1041747.0
Serbia,2005,35783688498.2993,308000000.0,453000.0,7440769,20.85,21.7943857064162,71.9925488520017,,66.717825,918540.0
Serbia,2004,33788958041.6963,220000000.0,392000.0,7463157,18.5,24.8595661186449,72.2876162455649,,58.3757083333333,1076473.0
Serbia,2003,31671150129.2514,159000000.0,339000.0,7480591,15.2,18.3879552623779,58.2946720222191,,57.5900416666667,1011231.0
Serbia,2002,30290019296.1735,77000000.0,312000.0,7500031,13.8,17.3776527581948,54.302882889577,,64.405225,1185479.0
Serbia,2001,28430374779.3657,,,7503433,12.8,14.7411020982562,53.8950786178485,,66.91366,994880.0
Serbia,2000,26625556358.9016,,,7516346,12.6,9.06363107933195,21.109043880746,,63.1659,
Slovak Republic,2023,105176983317.248,,,5426740,5.84,19.808918092945,181.033630736396,10.5319476645211,0.924839558470698,
Slovak Republic,2022,102944982587.622,,,5431752,6.143,23.1957427649096,203.928968248026,12.774146363761,0.949623753156941,
Slovak Republic,2021,102496703508.856,,,5447247,6.894,22.7804340563256,181.904665436682,3.14960629921267,0.84549413889045,8900.0
Slovak Republic,2020,96969818857.1148,1303000000.0,,5458827,6.719,20.2268098788151,167.534173320366,1.93694126694221,0.875506396987998,2669.0
Slovak Republic,2019,99543529164.3085,3350000000.0,,5454147,5.761,24.0619105210669,183.722608631236,2.66456133425436,0.893276257067409,
Slovak Republic,2018,97328432250.4869,3318000000.0,15299000.0,5446771,6.544,24.2014212638106,188.732964699496,2.5140371288381,0.846772667108111,
Slovak Republic,2017,93529165482.8938,3024000000.0,15406000.0,5439232,8.142,23.5559590901028,186.644687399549,1.31194588223234,0.885205508269372,7925.0
Slovak Republic,2016,90915584911.6973,2812000000.0,17376000.0,5430798,9.679,24.5392697834922,182.757379596201,-0.520010196278297,0.903421436257263,12928.0
Slovak Republic,2015,89178548717.3324,2480000000.0,14936000.0,5423801,11.492,25.7777282551685,179.42602289503,-0.325219777427695,0.901296423367096,11098.0
Slovak Republic,2014,84789118561.7889,2642000000.0,11556000.0,5418649,11.536,22.7798159146212,176.756316098132,-0.0761653295419925,0.752728196932603,29031.5983
Slovak Republic,2013,82553606913.1151,2702000000.0,12583000.0,5413393,14.226,22.1131489252307,180.903136491458,1.40047368963027,0.752945122701996,64008.0
Slovak Republic,2012,81977043067.5237,2365000000.0,,5407579,13.966,21.474904237703,176.968958181431,3.60610263522889,0.778338120416812,45111.0
Slovak Republic,2011,80710556384.8384,2515000000.0,,5398384,13.634,26.5333923090075,169.178076311066,3.9192859914629,0.718413898653317,34859.0
Slovak Republic,2010,78694079820.7688,2334000000.0,,5391428,14.387,25.3783368279954,155.108497681586,0.957018132975151,0.754308990105961,74856.0
Slovak Republic,2009,73690093871.6194,2541000000.0,,5386406,12.023,21.4028753757641,136.714352092364,1.61510464058237,0.716957702016136,3440816.0
Slovak Republic,2008,77983340266.5833,3096000000.0,,5379233,9.514,29.292929955951,162.464472991641,4.59817976325028,21.3614166666667,2690428.0
Slovak Republic,2007,74013706023.7143,2352000000.0,,5374622,11.16,29.0013589753236,166.580025216882,2.75672371638139,24.6943333333333,2679227.0
Slovak Republic,2006,66788144152.8851,1655000000.0,,5373054,13.395,29.2662149111272,164.992205726236,4.48333120449611,29.69725,779759.0
